t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
54.3525,0.208176,2.9993,-0.063267
54.3538,0.208176,2.9969,-0.063335
54.3550,0.208176,2.9812,-0.063402
54.3563,0.208176,2.9522,-0.063465
54.3575,0.208176,2.9100,-0.063527
54.3588,0.208176,2.8549,-0.063584
54.3600,-0.011964,2.7871,-0.063639
54.3613,-0.011964,2.7068,-0.063690
54.3625,-0.011964,2.6145,-0.063737
54.3638,-0.011964,2.5105,-0.063780
54.3650,-0.011964,2.3953,-0.063819
54.3663,-0.011964,2.2695,-0.063853
54.3675,-0.011964,2.1336,-0.063883
54.3688,-0.011964,1.9881,-0.063908
54.3700,-0.260818,1.8338,-0.063929
54.3713,-0.260818,1.6713,-0.063944
54.3725,-0.260818,1.5014,-0.063955
54.3738,-0.260818,1.3248,-0.063960
54.3750,-0.260818,1.1423,-0.063961
54.3763,-0.260818,0.9547,-0.063956
54.3775,-0.260818,0.7628,-0.063946
54.3792,-0.260818,0.5090,-0.063927
54.3839,-0.126820,-0.2443,-0.063823
54.3849,-0.126820,-0.4013,-0.063793
54.3858,-0.126820,-0.5478,-0.063762
54.3867,-0.126820,-0.6924,-0.063729
54.3876,-0.126820,-0.8352,-0.063694
54.3886,-0.126820,-0.9761,-0.063657
54.3895,-0.126820,-1.1145,-0.063619
54.3904,-0.057428,-1.2503,-0.063578
54.3913,-0.057428,-1.3828,-0.063535
54.3922,-0.057428,-1.5127,-0.063490
54.3932,-0.057428,-1.6388,-0.063444
54.3941,-0.057428,-1.7605,-0.063397
54.3950,-0.057428,-1.8807,-0.063346
54.3963,-0.057428,-2.0323,-0.063278
54.3975,-0.057428,-2.1750,-0.063208
54.3988,-0.057428,-2.3080,-0.063136
54.4000,-0.167498,-2.4307,-0.063063
54.4013,-0.167498,-2.5426,-0.062988
54.4025,-0.167498,-2.6431,-0.062913
54.4038,-0.167498,-2.7319,-0.062837
54.4050,-0.167498,-2.8085,-0.062762
54.4063,-0.167498,-2.8726,-0.062687
54.4075,-0.167498,-2.9239,-0.062612
54.4088,-0.167498,-2.9622,-0.062538
54.4100,-0.028714,-2.9873,-0.062466
54.4113,-0.028714,-2.9990,-0.062395
54.4125,-0.028714,-2.9974,-0.062326
54.4138,-0.028714,-2.9825,-0.062260
54.4150,-0.028714,-2.9543,-0.062196
54.4163,-0.028714,-2.9129,-0.062135
54.4175,-0.028714,-2.8586,-0.062076
54.4188,-0.028714,-2.7915,-0.062022
54.4200,-0.028714,-2.7117,-0.061970
54.4213,0.064606,-2.6202,-0.061923
54.4225,0.064606,-2.5169,-0.061880
54.4238,0.064606,-2.4024,-0.061841
54.4250,0.064606,-2.2772,-0.061806
54.4263,0.064606,-2.1418,-0.061776
54.4275,0.064606,-1.9969,-0.061750
54.4288,0.064606,-1.8431,-0.061730
54.4300,0.064606,-1.6811,-0.061714
54.4314,0.026321,-1.4948,-0.061702
54.4346,0.026321,-1.0300,-0.061699
54.4356,0.026321,-0.8856,-0.061704
54.4365,0.026321,-0.7431,-0.061712
54.4374,0.026321,-0.5990,-0.061723
54.4383,0.026321,-0.4536,-0.061736
54.4393,0.026321,-0.3071,-0.061752
54.4402,0.026321,-0.1598,-0.061771
54.4413,-0.208176,0.0181,-0.061797
54.4425,-0.208176,0.2180,-0.061830
54.4438,-0.208176,0.4171,-0.061868
54.4450,-0.208176,0.6144,-0.061910
54.4463,-0.208176,0.8089,-0.061956
54.4475,-0.208176,1.0004,-0.062007
54.4488,-0.208176,1.1864,-0.062060
54.4500,-0.208176,1.3675,-0.062118
54.4513,0.047856,1.5425,-0.062178
54.4525,0.047856,1.7108,-0.062241
54.4538,0.047856,1.8713,-0.062307
54.4550,0.047856,2.0236,-0.062375
54.4563,0.047856,2.1668,-0.062445
54.4575,0.047856,2.3004,-0.062517
54.4588,0.047856,2.4237,-0.062591
54.4600,0.047856,2.5364,-0.062665
54.4613,0.026321,2.6375,-0.062740
54.4625,0.026321,2.7271,-0.062816
54.4638,0.026321,2.8043,-0.062891
54.4650,0.026321,2.8692,-0.062967
54.4663,0.026321,2.9212,-0.063041
54.4675,0.026321,2.9603,-0.063115
54.4688,0.026321,2.9861,-0.063187
54.4700,0.026321,2.9987,-0.063258
54.4713,-0.035892,2.9979,-0.063327
54.4725,-0.035892,2.9837,-0.063394
54.4738,-0.035892,2.9563,-0.063458
54.4750,-0.035892,2.9157,-0.063519
54.4763,-0.035892,2.8620,-0.063578
54.4775,-0.035892,2.7957,-0.063633
54.4788,-0.035892,2.7169,-0.063684
54.4800,-0.035892,2.6259,-0.063732
54.4813,-0.174676,2.5233,-0.063775
54.4826,-0.174676,2.4062,-0.063816
54.4856,-0.174676,2.0827,-0.063893
54.4866,-0.174676,1.9704,-0.063911
54.4875,-0.174676,1.8563,-0.063926
54.4884,-0.174676,1.7380,-0.063939
54.4894,-0.174676,1.6154,-0.063948
54.4903,-0.174676,1.4891,-0.063955
54.4913,-0.050249,1.3458,-0.063960
54.4925,-0.050249,1.1641,-0.063961
54.4938,-0.050249,0.9771,-0.063957
54.4950,-0.050249,0.7857,-0.063948
54.4963,-0.050249,0.5908,-0.063934
54.4975,-0.050249,0.3933,-0.063915
54.4988,-0.050249,0.1940,-0.063891
54.5000,-0.050249,-0.0062,-0.063863
54.5013,-0.050249,-0.2063,-0.063829
54.5025,-0.318245,-0.4055,-0.063792
54.5038,-0.318245,-0.6028,-0.063750
54.5050,-0.318245,-0.7975,-0.063704
54.5063,-0.318245,-0.9887,-0.063654
54.5075,-0.318245,-1.1754,-0.063600
54.5088,-0.318245,-1.3570,-0.063543
54.5100,-0.318245,-1.5324,-0.063483
54.5113,-0.318245,-1.7010,-0.063420
54.5125,0.098106,-1.8622,-0.063354
54.5138,0.098106,-2.0149,-0.063286
54.5150,0.098106,-2.1587,-0.063216
54.5163,0.098106,-2.2927,-0.063145
54.5175,0.098106,-2.4167,-0.063071
54.5188,0.098106,-2.5300,-0.062997
54.5200,0.098106,-2.6319,-0.062922
54.5213,0.098106,-2.7221,-0.062846
54.5225,0.026321,-2.8001,-0.062771
54.5238,0.026321,-2.8657,-0.062695
54.5250,0.026321,-2.9186,-0.062621
54.5263,0.026321,-2.9584,-0.062547
54.5275,0.026321,-2.9850,-0.062474
54.5288,0.026321,-2.9983,-0.062403
54.5300,0.026321,-2.9983,-0.062334
54.5313,0.026321,-2.9849,-0.062268
54.5325,-0.138784,-2.9583,-0.062203
54.5338,-0.138784,-2.9179,-0.062141
54.5368,-0.138784,-2.7722,-0.062008
54.5377,-0.138784,-2.7108,-0.061970
54.5386,-0.138784,-2.6443,-0.061935
54.5395,-0.138784,-2.5713,-0.061901
54.5405,-0.138784,-2.4921,-0.061871
54.5414,-0.138784,-2.4069,-0.061842
54.5425,-0.014357,-2.2924,-0.061810
54.5438,-0.014357,-2.1583,-0.061779
54.5450,-0.014357,-2.0145,-0.061753
54.5463,-0.014357,-1.8617,-0.061732
54.5475,-0.014357,-1.7005,-0.061716
54.5488,-0.014357,-1.5317,-0.061704
54.5500,-0.014357,-1.3565,-0.061698
54.5513,-0.014357,-1.1750,-0.061697
54.5525,-0.019143,-0.9882,-0.061700
54.5538,-0.019143,-0.7971,-0.061709
54.5550,-0.019143,-0.6024,-0.061723
54.5563,-0.019143,-0.4050,-0.061741
54.5575,-0.019143,-0.2058,-0.061765
54.5588,-0.019143,-0.0057,-0.061793
54.5600,-0.019143,0.1947,-0.061826
54.5613,-0.019143,0.3938,-0.061863
54.5625,-0.098106,0.5913,-0.061905
54.5638,-0.098106,0.7862,-0.061951
54.5650,-0.098106,0.9775,-0.062000
54.5663,-0.098106,1.1646,-0.062054
54.5675,-0.098106,1.3464,-0.062111
54.5688,-0.098106,1.5223,-0.062171
54.5700,-0.098106,1.6913,-0.062234
54.5713,-0.098106,1.8529,-0.062299
54.5725,0.009571,2.0061,-0.062367
54.5738,0.009571,2.1505,-0.062437
54.5750,0.009571,2.2852,-0.062509
54.5763,0.009571,2.4099,-0.062582
54.5775,0.009571,2.5236,-0.062656
54.5788,0.009571,2.6262,-0.062731
54.5800,0.009571,2.7171,-0.062807
54.5813,0.009571,2.7959,-0.062882
54.5825,0.009571,2.8622,-0.062958
54.5838,0.033500,2.9158,-0.063032
54.5850,0.033500,2.9567,-0.063107
54.5881,0.033500,2.9999,-0.063282
54.5891,0.033500,2.9971,-0.063334
54.5900,0.033500,2.9870,-0.063383
54.5909,0.033500,2.9696,-0.063431
54.5918,0.033500,2.9450,-0.063478
54.5928,0.033500,2.9126,-0.063523
54.5938,-0.004786,2.8690,-0.063571
54.5950,-0.004786,2.8042,-0.063626
54.5963,-0.004786,2.7268,-0.063678
54.5975,-0.004786,2.6373,-0.063726
54.5988,-0.004786,2.5360,-0.063770
54.6000,-0.004786,2.4232,-0.063810
54.6013,-0.004786,2.3000,-0.063846
54.6025,-0.004786,2.1664,-0.063877
54.6038,-0.227318,2.0232,-0.063903
54.6050,-0.227318,1.8709,-0.063924
54.6063,-0.227318,1.7103,-0.063941
54.6075,-0.227318,1.5421,-0.063953
54.6088,-0.227318,1.3670,-0.063959
54.6100,-0.227318,1.1858,-0.063961
54.6113,-0.227318,0.9993,-0.063958
54.6125,-0.227318,0.8086,-0.063949
54.6138,-0.093320,0.6139,-0.063936
54.6150,-0.093320,0.4166,-0.063917
54.6163,-0.093320,0.2174,-0.063894
54.6175,-0.093320,0.0174,-0.063866
54.6188,-0.093320,-0.1828,-0.063834
54.6200,-0.093320,-0.3824,-0.063796
54.6213,-0.093320,-0.5798,-0.063755
54.6225,-0.093320,-0.7748,-0.063710
54.6238,-0.232104,-0.9664,-0.063660
54.6250,-0.232104,-1.1537,-0.063607
54.6263,-0.232104,-1.3359,-0.063550
54.6275,-0.232104,-1.5122,-0.063491
54.6288,-0.232104,-1.6816,-0.063428
54.6300,-0.232104,-1.8436,-0.063362
54.6313,-0.232104,-1.9974,-0.063295
54.6325,-0.232104,-2.1423,-0.063225
54.6338,-0.033500,-2.2776,-0.063153
54.6350,-0.033500,-2.4028,-0.063080
54.6363,-0.033500,-2.5177,-0.063005
54.6395,-0.033500,-2.7577,-0.062813
54.6404,-0.033500,-2.8140,-0.062756
54.6414,-0.033500,-2.8618,-0.062700
54.6423,-0.033500,-2.9026,-0.062645
54.6432,-0.033500,-2.9364,-0.062590
54.6441,0.129212,-2.9631,-0.062536
54.6450,0.129212,-2.9826,-0.062483
54.6463,0.129212,-2.9975,-0.062412
54.6475,0.129212,-2.9990,-0.062342
54.6488,0.129212,-2.9872,-0.062275
54.6500,0.129212,-2.9621,-0.062211
54.6513,0.129212,-2.9238,-0.062149
54.6525,0.129212,-2.8724,-0.062090
54.6538,0.129212,-2.8083,-0.062034
54.6550,-0.122034,-2.7317,-0.061982
54.6563,-0.122034,-2.6428,-0.061934
54.6575,-0.122034,-2.5423,-0.061890
54.6588,-0.122034,-2.4303,-0.061850
54.6600,-0.122034,-2.3074,-0.061814
54.6613,-0.122034,-2.1743,-0.061782
54.6625,-0.122034,-2.0318,-0.061756
54.6638,-0.122034,-1.8801,-0.061734
54.6650,-0.155533,-1.7198,-0.061717
54.6663,-0.155533,-1.5521,-0.061705
54.6675,-0.155533,-1.3774,-0.061698
54.6688,-0.155533,-1.1966,-0.061696
54.6700,-0.155533,-1.0104,-0.061700
54.6713,-0.155533,-0.8197,-0.061708
54.6725,-0.155533,-0.6254,-0.061721
54.6738,-0.155533,-0.4283,-0.061739
54.6750,0.035892,-0.2292,-0.061762
54.6763,0.035892,-0.0292,-0.061790
54.6775,0.035892,0.1711,-0.061822
54.6788,0.035892,0.3705,-0.061859
54.6800,0.035892,0.5682,-0.061900
54.6813,0.035892,0.7635,-0.061945
54.6825,0.035892,0.9553,-0.061994
54.6838,0.035892,1.1429,-0.062047
54.6850,-0.033500,1.3254,-0.062104
54.6863,-0.033500,1.5020,-0.062163
54.6876,-0.033500,1.6775,-0.062228
54.6912,-0.033500,2.1233,-0.062423
54.6921,-0.033500,2.2285,-0.062478
54.6931,-0.033500,2.3246,-0.062531
54.6940,-0.033500,2.4152,-0.062585
54.6949,-0.222533,2.4999,-0.062640
54.6958,-0.222533,2.5785,-0.062695
54.6968,-0.222533,2.6530,-0.062753
54.6977,-0.222533,2.7188,-0.062808
54.6988,-0.222533,2.7873,-0.062874
54.7000,-0.222533,2.8551,-0.062949
54.7013,-0.222533,2.9102,-0.063024
54.7025,-0.222533,2.9523,-0.063098
54.7038,-0.222533,2.9813,-0.063170
54.7050,0.205783,2.9970,-0.063242
54.7063,0.205783,2.9993,-0.063311
54.7075,0.205783,2.9883,-0.063378
54.7088,0.205783,2.9639,-0.063443
54.7100,0.205783,2.9264,-0.063505
54.7113,0.205783,2.8758,-0.063564
54.7125,0.205783,2.8124,-0.063620
54.7138,0.205783,2.7365,-0.063672
54.7150,-0.119641,2.6484,-0.063721
54.7163,-0.119641,2.5485,-0.063765
54.7175,-0.119641,2.4372,-0.063806
54.7188,-0.119641,2.3151,-0.063842
54.7200,-0.119641,2.1827,-0.063873
54.7213,-0.119641,2.0405,-0.063900
54.7225,-0.119641,1.8893,-0.063922
54.7238,-0.119641,1.7296,-0.063939
54.7250,-0.078963,1.5622,-0.063952
54.7263,-0.078963,1.3879,-0.063959
54.7275,-0.078963,1.2074,-0.063961
54.7288,-0.078963,1.0214,-0.063958
54.7300,-0.078963,0.8310,-0.063950
54.7313,-0.078963,0.6369,-0.063938
54.7325,-0.078963,0.4399,-0.063920
54.7338,-0.078963,0.2410,-0.063897
54.7350,-0.078963,0.0409,-0.063870
54.7363,-0.208176,-0.1593,-0.063838
54.7375,-0.208176,-0.3587,-0.063801
54.7390,-0.208176,-0.5936,-0.063752
54.7435,-0.208176,-1.2788,-0.063569
54.7445,-0.208176,-1.4196,-0.063523
54.7454,0.016750,-1.5483,-0.063478
54.7464,0.016750,-1.6742,-0.063431
54.7473,0.016750,-1.7963,-0.063382
54.7483,0.016750,-1.9151,-0.063332
54.7492,0.016750,-2.0277,-0.063280
54.7501,0.016750,-2.1343,-0.063229
54.7510,0.016750,-2.2356,-0.063176
54.7520,0.016750,-2.3316,-0.063122
54.7529,0.016750,-2.4220,-0.063068
54.7538,0.016750,-2.5069,-0.063013
54.7550,0.016750,-2.6091,-0.062939
54.7563,-0.153141,-2.7019,-0.062864
54.7575,-0.153141,-2.7829,-0.062789
54.7588,-0.153141,-2.8514,-0.062713
54.7600,-0.153141,-2.9073,-0.062638
54.7613,-0.153141,-2.9502,-0.062564
54.7625,-0.153141,-2.9799,-0.062491
54.7638,-0.153141,-2.9964,-0.062420
54.7650,-0.153141,-2.9995,-0.062350
54.7663,-0.028714,-2.9893,-0.062283
54.7675,-0.028714,-2.9657,-0.062218
54.7688,-0.028714,-2.9290,-0.062156
54.7700,-0.028714,-2.8792,-0.062097
54.7713,-0.028714,-2.8165,-0.062041
54.7725,-0.028714,-2.7413,-0.061988
54.7738,-0.028714,-2.6539,-0.061939
54.7750,-0.028714,-2.5547,-0.061895
54.7763,-0.035892,-2.4442,-0.061854
54.7775,-0.035892,-2.3227,-0.061818
54.7788,-0.035892,-2.1909,-0.061786
54.7800,-0.035892,-2.0491,-0.061759
54.7813,-0.035892,-1.8984,-0.061737
54.7825,-0.035892,-1.7392,-0.061719
54.7838,-0.035892,-1.5722,-0.061706
54.7850,-0.035892,-1.3982,-0.061699
54.7863,-0.043071,-1.2181,-0.061696
54.7875,-0.043071,-1.0325,-0.061699
54.7888,-0.043071,-0.8424,-0.061707
54.7904,-0.043071,-0.5885,-0.061724
54.7938,-0.043071,-0.0451,-0.061787
54.7948,-0.043071,0.1074,-0.061811
54.7957,-0.043071,0.2551,-0.061837
54.7966,0.071785,0.4022,-0.061865
54.7976,0.071785,0.5482,-0.061896
54.7985,0.071785,0.6927,-0.061928
54.7994,0.071785,0.8355,-0.061963
54.8003,0.071785,0.9764,-0.062000
54.8013,0.071785,1.1211,-0.062041
54.8025,0.071785,1.3041,-0.062097
54.8038,0.071785,1.4815,-0.062156
54.8050,0.071785,1.6522,-0.062219
54.8063,-0.105284,1.8156,-0.062283
54.8075,-0.105284,1.9709,-0.062351
54.8088,-0.105284,2.1173,-0.062420
54.8100,-0.105284,2.2544,-0.062492
54.8113,-0.105284,2.3814,-0.062565
54.8125,-0.105284,2.4978,-0.062639
54.8138,-0.105284,2.6031,-0.062714
54.8150,-0.105284,2.6968,-0.062789
54.8163,-0.105284,2.7785,-0.062865
54.8175,-0.007178,2.8477,-0.062940
54.8188,-0.007178,2.9044,-0.063015
54.8200,-0.007178,2.9480,-0.063089
54.8213,-0.007178,2.9785,-0.063162
54.8225,-0.007178,2.9958,-0.063233
54.8238,-0.007178,2.9997,-0.063303
54.8250,-0.007178,2.9903,-0.063371
54.8263,-0.007178,2.9675,-0.063436
54.8275,-0.057428,2.9315,-0.063498
54.8288,-0.057428,2.8825,-0.063558
54.8300,-0.057428,2.8206,-0.063614
54.8313,-0.057428,2.7462,-0.063666
54.8325,-0.057428,2.6594,-0.063715
54.8338,-0.057428,2.5609,-0.063760
54.8350,-0.057428,2.4509,-0.063801
54.8363,-0.057428,2.3300,-0.063838
54.8375,-0.062213,2.1988,-0.063870
54.8388,-0.062213,2.0577,-0.063897
54.8400,-0.062213,1.9075,-0.063920
54.8418,-0.062213,1.6864,-0.063943
54.8442,-0.062213,1.3541,-0.063960
54.8451,-0.062213,1.2172,-0.063961
54.8460,-0.062213,1.0806,-0.063960
54.8470,-0.126820,0.9403,-0.063956
54.8479,-0.126820,0.7951,-0.063948
54.8489,-0.126820,0.6493,-0.063938
54.8500,-0.126820,0.4626,-0.063922
54.8513,-0.126820,0.2644,-0.063900
54.8525,-0.126820,0.0638,-0.063873
54.8538,-0.126820,-0.1358,-0.063842
54.8550,-0.126820,-0.3351,-0.063806
54.8563,-0.126820,-0.5333,-0.063765
54.8575,-0.184247,-0.7292,-0.063721
54.8588,-0.184247,-0.9215,-0.063672
54.8600,-0.184247,-1.1100,-0.063620
54.8613,-0.184247,-1.2934,-0.063564
54.8625,-0.184247,-1.4711,-0.063505
54.8638,-0.184247,-1.6422,-0.063443
54.8650,-0.184247,-1.8062,-0.063378
54.8663,-0.184247,-1.9619,-0.063311
54.8675,-0.122034,-2.1090,-0.063241
54.8688,-0.122034,-2.2467,-0.063170
54.8700,-0.122034,-2.3743,-0.063097
54.8713,-0.122034,-2.4913,-0.063023
54.8725,-0.122034,-2.5972,-0.062948
54.8738,-0.122034,-2.6916,-0.062873
54.8750,-0.122034,-2.7740,-0.062797
54.8763,-0.122034,-2.8440,-0.062722
54.8775,-0.033500,-2.9014,-0.062647
54.8788,-0.033500,-2.9458,-0.062573
54.8800,-0.033500,-2.9771,-0.062500
54.8813,-0.033500,-2.9952,-0.062428
54.8825,-0.033500,-2.9998,-0.062358
54.8838,-0.033500,-2.9912,-0.062291
54.8850,-0.033500,-2.9692,-0.062226
54.8863,-0.033500,-2.9340,-0.062163
54.8875,-0.052642,-2.8857,-0.062103
54.8888,-0.052642,-2.8245,-0.062047
54.8900,-0.052642,-2.7508,-0.061994
54.8913,-0.052642,-2.6648,-0.061945
54.8929,-0.052642,-2.5358,-0.061887
54.8957,-0.052642,-2.2730,-0.061805
54.8966,-0.052642,-2.1713,-0.061782
54.8975,-0.052642,-2.0667,-0.061762
54.8985,-0.239282,-1.9572,-0.061745
54.8994,-0.239282,-1.8429,-0.061730
54.9003,-0.239282,-1.7241,-0.061718
54.9013,-0.239282,-1.5922,-0.061708
54.9025,-0.239282,-1.4191,-0.061700
54.9038,-0.239282,-1.2397,-0.061696
54.9050,-0.239282,-1.0546,-0.061698
54.9063,-0.239282,-0.8650,-0.061705
54.9075,-0.239282,-0.6714,-0.061717
54.9088,0.110070,-0.4749,-0.061734
54.9100,0.110070,-0.2762,-0.061756
54.9113,0.110070,-0.0763,-0.061783
54.9125,0.110070,0.1239,-0.061814
54.9138,0.110070,0.3236,-0.061850
54.9150,0.110070,0.5219,-0.061890
54.9163,0.110070,0.7178,-0.061934
54.9175,0.110070,0.9105,-0.061983
54.9188,0.124427,1.0991,-0.062035
54.9200,0.124427,1.2832,-0.062090
54.9213,0.124427,1.4610,-0.062149
54.9225,0.124427,1.6325,-0.062211
54.9238,0.124427,1.7968,-0.062276
54.9250,0.124427,1.9530,-0.062343
54.9263,0.124427,2.1006,-0.062412
54.9275,0.124427,2.2388,-0.062483
54.9288,0.000000,2.3670,-0.062556
54.9300,0.000000,2.4847,-0.062630
54.9313,0.000000,2.5913,-0.062705
54.9325,0.000000,2.6863,-0.062780
54.9338,0.000000,2.7695,-0.062856
54.9350,0.000000,2.8403,-0.062931
54.9363,0.000000,2.8984,-0.063006
54.9375,0.000000,2.9436,-0.063080
54.9388,-0.325424,2.9756,-0.063153
54.9400,-0.325424,2.9945,-0.063225
54.9413,-0.325424,2.9999,-0.063295
54.9425,-0.325424,2.9921,-0.063363
54.9440,-0.325424,2.9648,-0.063441
54.9471,-0.325424,2.8505,-0.063588
54.9481,-0.325424,2.7982,-0.063631
54.9490,0.404387,2.7406,-0.063670
54.9499,0.404387,2.6767,-0.063706
54.9509,0.404387,2.6064,-0.063741
54.9518,0.404387,2.5301,-0.063773
54.9527,0.404387,2.4477,-0.063802
54.9538,0.404387,2.3446,-0.063834
54.9550,0.404387,2.2147,-0.063866
54.9563,0.404387,2.0748,-0.063894
54.9575,0.404387,1.9255,-0.063917
54.9588,-0.418744,1.7679,-0.063936
54.9600,-0.418744,1.6023,-0.063949
54.9613,-0.418744,1.4295,-0.063958
54.9625,-0.418744,1.2502,-0.063961
54.9638,-0.418744,1.0657,-0.063959
54.9650,-0.418744,0.8761,-0.063953
54.9663,-0.418744,0.6829,-0.063941
54.9675,-0.418744,0.4865,-0.063924
54.9688,0.093320,0.2881,-0.063903
54.9700,0.093320,0.0883,-0.063877
54.9713,0.093320,-0.1120,-0.063846
54.9725,0.093320,-0.3120,-0.063810
54.9738,0.093320,-0.5102,-0.063770
54.9750,0.093320,-0.7063,-0.063726
54.9763,0.093320,-0.8992,-0.063678
54.9775,0.093320,-1.0882,-0.063626
54.9788,0.093320,-1.2722,-0.063571
54.9800,-0.299103,-1.4509,-0.063512
54.9813,-0.299103,-1.6226,-0.063450
54.9825,-0.299103,-1.7873,-0.063386
54.9838,-0.299103,-1.9440,-0.063319
54.9850,-0.299103,-2.0922,-0.063250
54.9863,-0.299103,-2.2310,-0.063178
54.9875,-0.299103,-2.3598,-0.063106
54.9888,-0.299103,-2.4781,-0.063032
54.9900,0.002393,-2.5854,-0.062957
54.9913,0.002393,-2.6811,-0.062882
54.9925,0.002393,-2.7649,-0.062806
54.9938,0.002393,-2.8364,-0.062731
54.9953,0.002393,-2.9079,-0.062637
54.9986,0.002393,-2.9920,-0.062446
54.9996,-0.696311,-2.9992,-0.062392
55.0005,-0.696311,-2.9989,-0.062341
55.0014,-0.696311,-2.9913,-0.062291
55.0023,-0.696311,-2.9764,-0.062243
55.0033,-0.696311,-2.9544,-0.062196
55.0042,-0.696311,-2.9251,-0.062151
55.0051,-0.696311,-2.8888,-0.062107
55.0063,-0.696311,-2.8324,-0.062053
55.0075,-0.696311,-2.7601,-0.062000
55.0088,-0.696311,-2.6756,-0.061950
55.0100,0.363709,-2.5791,-0.061905
55.0113,0.363709,-2.4711,-0.061863
55.0125,0.363709,-2.3521,-0.061826
55.0138,0.363709,-2.2227,-0.061793
55.0150,0.363709,-2.0833,-0.061765
55.0163,0.363709,-1.9347,-0.061741
55.0175,0.363709,-1.7774,-0.061723
55.0188,0.363709,-1.6122,-0.061709
55.0200,0.131605,-1.4396,-0.061700
55.0213,0.131605,-1.2611,-0.061697
55.0225,0.131605,-1.0767,-0.061698
55.0238,0.131605,-0.8875,-0.061704
55.0250,0.131605,-0.6943,-0.061716
55.0263,0.131605,-0.4981,-0.061732
55.0275,0.131605,-0.2996,-0.061753
55.0288,0.131605,-0.0999,-0.061779
55.0300,0.059821,0.1003,-0.061810
55.0313,0.059821,0.3001,-0.061845
55.0325,0.059821,0.4987,-0.061885
55.0338,0.059821,0.6949,-0.061929
55.0350,0.059821,0.8880,-0.061977
55.0363,0.059821,1.0772,-0.062028
55.0375,0.059821,1.2616,-0.062083
55.0388,0.059821,1.4404,-0.062142
55.0400,-0.126820,1.6127,-0.062204
55.0413,-0.126820,1.7779,-0.062268
55.0425,-0.126820,1.9351,-0.062335
55.0438,-0.126820,2.0837,-0.062404
55.0450,-0.126820,2.2230,-0.062475
55.0466,-0.126820,2.3844,-0.062567
55.0503,0.059821,2.6945,-0.062787
55.0513,0.059821,2.7597,-0.062846
55.0522,0.059821,2.8145,-0.062902
55.0531,0.059821,2.8624,-0.062958
55.0541,0.059821,2.9031,-0.063013
55.0550,0.059821,2.9368,-0.063068
55.0559,0.059821,2.9634,-0.063122
55.0568,0.059821,2.9828,-0.063176
55.0577,0.059821,2.9950,-0.063229
55.0588,0.059821,3.0000,-0.063287
55.0600,0.059821,2.9937,-0.063355
55.0613,-0.267996,2.9740,-0.063421
55.0625,-0.267996,2.9411,-0.063484
55.0638,-0.267996,2.8952,-0.063544
55.0650,-0.267996,2.8363,-0.063601
55.0663,-0.267996,2.7647,-0.063654
55.0675,-0.267996,2.6809,-0.063704
55.0688,-0.267996,2.5851,-0.063750
55.0700,-0.267996,2.4778,-0.063792
55.0713,-0.059821,2.3594,-0.063830
55.0725,-0.059821,2.2306,-0.063863
55.0738,-0.059821,2.0918,-0.063891
55.0750,-0.059821,1.9437,-0.063915
55.0763,-0.059821,1.7869,-0.063934
55.0775,-0.059821,1.6221,-0.063948
55.0788,-0.059821,1.4502,-0.063957
55.0800,-0.059821,1.2716,-0.063961
55.0813,0.047856,1.0877,-0.063960
55.0825,0.047856,0.8988,-0.063954
55.0838,0.047856,0.7058,-0.063943
55.0850,0.047856,0.5098,-0.063927
55.0863,0.047856,0.3114,-0.063906
55.0875,0.047856,0.1117,-0.063880
55.0888,0.047856,-0.0887,-0.063849
55.0900,0.047856,-0.2885,-0.063814
55.0913,0.033500,-0.4870,-0.063775
55.0925,0.033500,-0.6835,-0.063731
55.0938,0.033500,-0.8768,-0.063684
55.0950,0.033500,-1.0663,-0.063632
55.0963,0.033500,-1.2510,-0.063577
55.0981,0.033500,-1.5066,-0.063493
55.1025,-0.129212,-2.0763,-0.063257
55.1035,-0.129212,-2.1879,-0.063201
55.1045,-0.129212,-2.2872,-0.063148
55.1054,-0.129212,-2.3801,-0.063094
55.1063,-0.129212,-2.4672,-0.063039
55.1072,-0.129212,-2.5482,-0.062984
55.1082,-0.129212,-2.6231,-0.062929
55.1091,-0.129212,-2.6916,-0.062873
55.1100,-0.129212,-2.7535,-0.062817
55.1109,-0.129212,-2.8088,-0.062762
55.1119,-0.313460,-2.8588,-0.062704
55.1128,-0.313460,-2.9004,-0.062648
55.1138,-0.313460,-2.9366,-0.062590
55.1150,-0.313460,-2.9709,-0.062517
55.1163,-0.313460,-2.9921,-0.062445
55.1175,-0.313460,-2.9999,-0.062375
55.1188,-0.313460,-2.9944,-0.062307
55.1200,-0.313460,-2.9755,-0.062241
55.1213,-0.066999,-2.9434,-0.062177
55.1225,-0.066999,-2.8982,-0.062117
55.1238,-0.066999,-2.8401,-0.062060
55.1250,-0.066999,-2.7693,-0.062006
55.1263,-0.066999,-2.6862,-0.061956
55.1275,-0.066999,-2.5911,-0.061910
55.1288,-0.066999,-2.4844,-0.061868
55.1300,-0.066999,-2.3667,-0.061830
55.1313,-0.066999,-2.2384,-0.061797
55.1325,-0.040678,-2.1002,-0.061768
55.1338,-0.040678,-1.9526,-0.061744
55.1350,-0.040678,-1.7963,-0.061725
55.1363,-0.040678,-1.6321,-0.061710
55.1375,-0.040678,-1.4605,-0.061701
