# VSS hardware run — 2026-04-20T12:59:15
# mu=0.001  mu_omega=0.0  control_fs=800.0  log_hz=100.0
# cancel_dur=240.0s  actual_dur=240.01s  n_samples=24001
# F_init_hz=[8.499999966281907]  max_amp_per_tone=9.0mm  max_total_amp=60.0mm
# dir_invert=True  simulate=False
# NOTE: C_mm, S_mm, f_hz, A_mm are tone 1 only
t_s,e_m_s2,C_mm,S_mm,f_hz,A_mm
215.759189,-0.490529,1.215952,-2.230001,8.529532,2.539969
215.769189,-0.066999,1.213398,-2.231676,8.529532,2.540219
215.779188,-0.220140,1.213132,-2.232464,8.529532,2.540784
215.794611,0.296710,1.212762,-2.230654,8.529532,2.539018
215.802137,-0.007178,1.212357,-2.229902,8.529532,2.538163
215.809666,0.248854,1.211904,-2.229840,8.529532,2.537893
215.819189,-0.459422,1.210617,-2.229899,8.529532,2.537330
215.829189,-0.052642,1.213133,-2.227862,8.529532,2.536742
215.843542,-0.361316,1.213736,-2.225688,8.529532,2.535122
215.851086,0.064606,1.213609,-2.224081,8.529532,2.533650
215.859190,-0.095713,1.213823,-2.224366,8.529532,2.534003
215.869189,-0.406780,1.212787,-2.224135,8.529532,2.533304
215.879191,-0.267996,1.209792,-2.224859,8.529532,2.532508
215.893377,-0.155533,1.208646,-2.225922,8.529532,2.532894
215.900911,-0.155533,1.208341,-2.227113,8.529532,2.533795
215.909189,-0.155533,1.208686,-2.228293,8.529532,2.534997
215.919189,0.162712,1.207745,-2.227416,8.529532,2.533778
215.929189,0.366102,1.204917,-2.226801,8.529532,2.531890
215.939190,-0.009571,1.204988,-2.226777,8.529532,2.531903
215.954235,-0.368495,1.205688,-2.225877,8.529532,2.531445
215.963341,-0.169890,1.206167,-2.223801,8.529532,2.529848
215.970987,-0.064606,1.205755,-2.222631,8.529532,2.528622
215.979189,-0.064606,1.205356,-2.222311,8.529532,2.528151
215.989188,0.090927,1.205923,-2.222355,8.529532,2.528460
215.999191,-0.325424,1.203960,-2.223279,8.529532,2.528338
216.015632,-0.210568,1.202325,-2.225230,8.517576,2.529276
216.023177,-0.189033,1.202148,-2.226843,8.517576,2.530611
216.030829,-0.189033,1.202772,-2.228201,8.517576,2.532102
216.039189,0.559920,1.199130,-2.225685,8.517576,2.528158
216.049189,0.253639,1.196837,-2.225454,8.517576,2.526868
216.064569,-0.634098,1.198271,-2.224325,8.517576,2.526555
216.072095,-0.634098,1.200977,-2.220104,8.517576,2.524125
216.079614,-0.279960,1.201053,-2.217892,8.517576,2.522216
216.089189,-0.205783,1.200229,-2.216323,8.517576,2.520444
216.099189,0.131605,1.200624,-2.216401,8.517576,2.520701
216.112757,-0.160319,1.199928,-2.216518,8.517576,2.520472
216.120288,-0.265603,1.198122,-2.217588,8.517576,2.520554
216.129189,-0.373280,1.196845,-2.220013,8.517576,2.522082
216.139189,-0.277567,1.196883,-2.222491,8.517576,2.524281
216.149190,0.198604,1.196595,-2.222481,8.517576,2.524136
216.163159,0.433101,1.194102,-2.221359,8.517576,2.521966
216.170695,0.102891,1.193290,-2.221415,8.517576,2.521632
216.179189,-0.069392,1.193274,-2.221322,8.517576,2.521542
216.189189,-0.521635,1.194234,-2.218694,8.517576,2.519682
216.199189,-0.404387,1.193924,-2.215164,8.517576,2.516427
216.214065,0.095713,1.193409,-2.214026,8.517576,2.515181
216.222350,0.124427,1.194317,-2.214406,8.517576,2.515946
216.229937,-0.337388,1.192596,-2.214832,8.517576,2.515505
216.239189,-0.291924,1.190638,-2.216366,8.517576,2.515928
216.249189,-0.524028,1.189612,-2.219426,8.517576,2.518140
216.265059,-0.078963,1.189791,-2.221815,8.517576,2.520330
216.272619,0.454636,1.187451,-2.219087,8.517576,2.516820
216.280142,0.519243,1.183674,-2.217834,8.517576,2.513935
216.289189,0.057428,1.180945,-2.218175,8.517576,2.512953
216.299189,-0.490529,1.181617,-2.217186,8.517576,2.512396
216.315527,-0.332602,1.182675,-2.213941,8.517576,2.510031
216.323101,-0.354138,1.182001,-2.211224,8.517576,2.507317
216.330624,0.081356,1.181704,-2.210613,8.517576,2.506638
216.339189,-0.119641,1.181727,-2.210723,8.517576,2.506745
216.349189,-0.239282,1.180493,-2.211136,8.517576,2.506529
216.359202,-0.433101,1.178870,-2.212993,8.517576,2.507403
216.373357,-0.229711,1.178379,-2.214947,8.517576,2.508897
216.380940,0.059821,1.178359,-2.215355,8.517576,2.509248
216.389190,0.378066,1.177453,-2.214724,8.517576,2.508267
216.399189,0.208176,1.174856,-2.214162,8.517576,2.506551
216.409189,-0.047856,1.173746,-2.214455,8.517576,2.506290
216.423760,-0.370888,1.175107,-2.212598,8.517576,2.505287
216.431321,-0.526421,1.175567,-2.209079,8.517576,2.502396
216.439189,0.009571,1.174605,-2.206112,8.517576,2.499325
216.449188,-0.045464,1.174614,-2.206135,8.517576,2.499350
216.459190,-0.050249,1.174253,-2.206093,8.517576,2.499143
216.473475,-0.394816,1.172398,-2.207102,8.517576,2.499163
216.481012,-0.222533,1.170813,-2.209180,8.517576,2.500256
216.489190,-0.270389,1.170673,-2.210981,8.517576,2.501782
216.499189,0.253639,1.171274,-2.212499,8.517576,2.503404
216.509195,0.229711,1.169623,-2.211401,8.517576,2.501662
216.523856,0.004786,1.168703,-2.211236,8.517576,2.501086
216.531732,-0.047856,1.168795,-2.211158,8.517576,2.501060
216.539339,-0.047856,1.168993,-2.210835,8.517576,2.500867
216.549189,-0.437887,1.169042,-2.207374,8.517576,2.497831
216.559189,-0.270389,1.167978,-2.205519,8.517576,2.495694
216.574364,0.105284,1.168255,-2.205613,8.517576,2.495906
216.581914,-0.358923,1.168182,-2.205799,8.517576,2.496037
216.589456,-0.358923,1.165771,-2.207296,8.517576,2.496233
216.599189,-0.361316,1.164452,-2.209830,8.517576,2.497859
216.609191,-0.313460,1.164580,-2.212352,8.517576,2.500150
216.623975,-0.148355,1.164630,-2.212419,8.517576,2.500232
216.631529,0.339781,1.165211,-2.212822,8.517576,2.500860
216.639190,0.339781,1.162536,-2.213064,8.517576,2.499828
216.649189,0.095713,1.161696,-2.213599,8.517576,2.499912
216.659189,-0.145962,1.162012,-2.212734,8.517576,2.499293
216.675751,0.078963,1.161699,-2.209819,8.517576,2.496566
216.683326,-0.052642,1.161882,-2.210140,8.517576,2.496936
216.690848,-0.052642,1.161495,-2.209988,8.517576,2.496621
216.699189,-0.332602,1.159178,-2.210426,8.517576,2.495932
216.709189,-0.227318,1.157612,-2.211676,8.517576,2.496312
216.719377,-0.162712,1.157115,-2.212999,8.517576,2.497254
216.734981,0.155533,1.157085,-2.213998,8.517576,2.498126
216.742545,0.155533,1.156266,-2.213081,8.517576,2.496934
216.750192,0.258425,1.154317,-2.212465,8.517576,2.495486
216.759188,-0.011964,1.153869,-2.212459,8.517576,2.495273
216.769190,-0.110070,1.154255,-2.212022,8.517576,2.495064
216.784074,-0.119641,1.154971,-2.209442,8.517576,2.493109
216.791618,-0.119641,1.154724,-2.208529,8.517576,2.492186
216.799190,-0.129212,1.153997,-2.207825,8.517576,2.491224
216.809188,-0.131605,1.152992,-2.207583,8.517576,2.490545
216.819191,-0.279960,1.151317,-2.208176,8.517576,2.490295
216.833808,-0.196211,1.150139,-2.209423,8.517576,2.490857
216.841341,-0.222533,1.149786,-2.211147,8.517576,2.492223
216.849190,0.093320,1.149701,-2.211383,8.517576,2.492393
216.859190,0.282353,1.148503,-2.210500,8.517576,2.491057
216.869191,0.040678,1.147265,-2.210160,8.517576,2.490186
216.883285,-0.076570,1.147486,-2.210012,8.517576,2.490156
216.890811,-0.256032,1.148599,-2.208534,8.517576,2.489358
216.899189,-0.277567,1.148866,-2.206442,8.517576,2.487625
216.909189,-0.169890,1.148226,-2.204792,8.517576,2.485866
216.919189,-0.119641,1.147319,-2.204093,8.517576,2.484828
216.933242,-0.179462,1.146139,-2.204009,8.517576,2.484208
216.940795,-0.418744,1.143605,-2.205299,8.517576,2.484185
216.949189,-0.105284,1.142132,-2.207181,8.517576,2.485179
216.959189,-0.014357,1.142052,-2.207741,8.517576,2.485639
216.969190,0.160319,1.141791,-2.207422,8.517576,2.485236
216.984958,0.150748,1.140746,-2.206756,8.517576,2.484165
216.992517,0.133998,1.139671,-2.206722,8.517576,2.483640
217.000068,-0.277567,1.140061,-2.206255,8.517576,2.483405
217.009190,-0.227318,1.141137,-2.204456,8.468946,2.482301
217.019188,-0.342174,1.141086,-2.202433,8.468946,2.480482
217.035016,0.052642,1.140236,-2.200691,8.468946,2.478544
217.042608,-0.378066,1.138275,-2.199804,8.468946,2.476855
217.050152,-0.107677,1.136081,-2.199732,8.468946,2.475783
217.059189,-0.177069,1.135260,-2.200280,8.468946,2.475893
217.069189,-0.119641,1.134647,-2.201413,8.468946,2.476619
217.084203,-0.045464,1.134676,-2.202286,8.468946,2.477409
217.091830,0.272782,1.134039,-2.201630,8.468946,2.476534
217.099355,0.033500,1.132563,-2.200806,8.468946,2.475126
217.109189,-0.155533,1.132479,-2.200769,8.468946,2.475054
217.119189,-0.196211,1.133513,-2.200033,8.468946,2.474873
217.129189,-0.220140,1.134160,-2.198598,8.468946,2.473894
217.139189,-0.131605,1.134007,-2.196950,8.468946,2.472360
217.149189,-0.141177,1.133381,-2.196107,8.468946,2.471323
217.163797,-0.313460,1.131852,-2.195550,8.468946,2.470127
217.171334,-0.167498,1.129812,-2.195745,8.468946,2.469367
217.179189,-0.167498,1.128768,-2.196559,8.468946,2.469613
217.189189,-0.078963,1.128539,-2.197140,8.468946,2.470025
217.199189,0.014357,1.128521,-2.197028,8.468946,2.469917
217.216258,-0.380459,1.128039,-2.196012,8.468946,2.468794
217.223866,-0.313460,1.130604,-2.196988,8.468946,2.470834
217.231390,-0.098106,1.132642,-2.196700,8.468946,2.471512
217.239190,-0.098106,1.133229,-2.196193,8.468946,2.471329
217.249189,0.078963,1.133123,-2.196634,8.468946,2.471673
217.264468,-0.033500,1.133022,-2.196278,8.468946,2.471310
217.273589,-0.363709,1.132065,-2.195471,8.468946,2.470155
217.281225,-0.507278,1.129174,-2.194613,8.468946,2.468068
217.289188,-0.507278,1.125271,-2.195538,8.468946,2.467108
217.299196,-0.165105,1.124034,-2.196616,8.468946,2.467503
217.309189,0.107677,1.124132,-2.196035,8.468946,2.467031
217.323004,0.098106,1.123795,-2.194570,8.468946,2.465574
217.330528,0.098106,1.123244,-2.194025,8.468946,2.464837
217.339189,-0.172283,1.124324,-2.194234,8.468946,2.465516
217.349189,-0.394816,1.126878,-2.193398,8.468946,2.465937
217.359189,-0.055035,1.127731,-2.192688,8.468946,2.465696
217.372660,0.167498,1.127943,-2.191985,8.468946,2.465168
217.380228,0.167498,1.128346,-2.193247,8.468946,2.466474
217.389189,-0.275175,1.127253,-2.192506,8.468946,2.465315
217.399188,-0.471386,1.123960,-2.191927,8.468946,2.463296
217.409190,-0.378066,1.120861,-2.192956,8.468946,2.462800
217.423812,0.011964,1.120125,-2.193600,8.468946,2.463039
217.431418,0.011964,1.120141,-2.193507,8.468946,2.462963
217.439190,0.289532,1.119422,-2.191912,8.468946,2.461216
217.449189,0.251246,1.117799,-2.190580,8.468946,2.459292
217.459191,-0.404387,1.119094,-2.190442,8.468946,2.459757
217.474087,-0.315853,1.121666,-2.189444,8.468946,2.460040
217.481643,0.071785,1.121321,-2.189895,8.468946,2.460285
217.489190,-0.145962,1.121323,-2.189162,8.468946,2.459633
217.499189,-0.110070,1.120936,-2.188227,8.468946,2.458624
217.509191,-0.169890,1.120021,-2.187603,8.468946,2.457652
217.524698,-0.454636,1.117548,-2.187519,8.468946,2.456451
217.532613,-0.466600,1.114206,-2.189081,8.468946,2.456324
217.540209,0.203390,1.114154,-2.188687,8.468946,2.455950
217.549189,0.169890,1.114274,-2.187216,8.468946,2.454693
217.559191,0.299103,1.113385,-2.185587,8.468946,2.452839
217.575899,-0.110070,1.113061,-2.185094,8.468946,2.452252
217.583469,-0.110070,1.113931,-2.185132,8.468946,2.452681
217.591058,-0.346959,1.115900,-2.183980,8.468946,2.452550
217.599190,-0.212961,1.117184,-2.182013,8.468946,2.451384
217.609191,0.011964,1.117315,-2.180996,8.468946,2.450538
217.627518,-0.507278,1.117037,-2.180736,8.468946,2.450179
217.635058,-0.507278,1.113566,-2.178726,8.468946,2.446809
217.642589,-0.399601,1.110301,-2.178725,8.468946,2.445324
217.650110,-0.119641,1.108464,-2.179652,8.468946,2.445317
217.659188,0.110070,1.108146,-2.180044,8.468946,2.445522
217.669190,0.203390,1.108075,-2.178992,8.468946,2.444553
217.682690,0.344566,1.106717,-2.176955,8.468946,2.442121
217.690258,-0.342174,1.106253,-2.176334,8.468946,2.441357
217.699189,-0.323031,1.108917,-2.176186,8.468946,2.442434
217.709188,-0.277567,1.110975,-2.174828,8.468946,2.442160
217.719191,-0.028714,1.111873,-2.173093,8.468946,2.441023
217.732567,0.143569,1.112010,-2.173710,8.468946,2.441635
217.740118,-0.155533,1.112231,-2.174227,8.468946,2.442196
217.749202,-0.397209,1.110872,-2.173677,8.468946,2.441088
217.759188,-0.466600,1.107685,-2.174044,8.468946,2.439965
217.769190,-0.086142,1.104973,-2.175960,8.468946,2.440444
217.783392,0.035892,1.104887,-2.176007,8.468946,2.440448
217.790942,0.423530,1.104595,-2.174994,8.468946,2.439412
217.799189,0.423530,1.102522,-2.172363,8.468946,2.436128
217.809190,0.057428,1.102099,-2.172199,8.468946,2.435789
217.819188,-0.232104,1.103911,-2.171905,8.468946,2.436348
217.833622,-0.136391,1.105768,-2.170573,8.468946,2.436002
217.841170,-0.031107,1.106103,-2.169766,8.468946,2.435436
217.849190,-0.031107,1.106057,-2.169524,8.468946,2.435200
217.859189,0.078963,1.106468,-2.169995,8.468946,2.435806
217.869189,-0.339781,1.103918,-2.169149,8.468946,2.433894
217.884518,-0.167498,1.101357,-2.169569,8.468946,2.433109
217.892044,-0.064606,1.100503,-2.170300,8.468946,2.433374
217.899563,-0.064606,1.100355,-2.170789,8.468946,2.433743
217.909189,0.361316,1.099685,-2.168438,8.468946,2.431343
217.919189,0.160319,1.098700,-2.167354,8.468946,2.429931
217.934650,-0.581456,1.099878,-2.167408,8.468946,2.430512
217.942217,-0.251246,1.104027,-2.166370,8.468946,2.431468
217.949795,-0.251246,1.105419,-2.164952,8.468946,2.430836
217.959189,-0.234497,1.105880,-2.163122,8.468946,2.429417
217.969190,0.117248,1.106082,-2.163310,8.468946,2.429677
217.982223,-0.155533,1.106271,-2.163588,8.468946,2.430010
217.989811,-0.155533,1.105071,-2.163322,8.468946,2.429227
217.999189,-0.485743,1.102073,-2.164433,8.468946,2.428855
218.009191,-0.208176,1.100540,-2.166001,8.518946,2.429557
218.019191,0.071785,1.100434,-2.165961,8.518946,2.429474
218.034211,0.086142,1.099682,-2.164032,8.518946,2.427413
218.042733,0.086142,1.099156,-2.163599,8.518946,2.426789
218.050282,-0.363709,1.101998,-2.164040,8.518946,2.428470
218.059189,-0.277567,1.104286,-2.163168,8.518946,2.428733
218.069189,0.186640,1.104407,-2.163392,8.518946,2.428987
218.079189,-0.394816,1.104285,-2.161963,8.518946,2.427660
218.093395,-0.356531,1.103145,-2.159385,8.518946,2.424845
218.100913,-0.291924,1.101265,-2.158046,8.518946,2.422798
218.109189,-0.208176,1.099382,-2.157846,8.518946,2.421764
218.119189,0.129212,1.099023,-2.157821,8.518946,2.421578
218.129189,0.074178,1.099491,-2.157166,8.518946,2.421207
218.144810,-0.086142,1.099594,-2.155812,8.518946,2.420048
218.152356,-0.086142,1.099913,-2.156414,8.518946,2.420729
218.159913,-0.435494,1.102338,-2.157735,8.518946,2.423009
218.169188,-0.155533,1.104673,-2.157916,8.518946,2.424233
218.179189,0.062213,1.105050,-2.157833,8.518946,2.424331
218.193302,-0.342174,1.105851,-2.156088,8.518946,2.423143
218.200843,-0.150748,1.105894,-2.154520,8.518946,2.421767
218.209190,-0.131605,1.105302,-2.153551,8.518946,2.420635
218.219189,-0.375673,1.103683,-2.152847,8.518946,2.419270
218.229189,-0.169890,1.101319,-2.152877,8.518946,2.418219
218.244219,0.189033,1.101580,-2.152486,8.518946,2.417990
218.251781,0.320638,1.102511,-2.150407,8.518946,2.416564
218.259330,0.078963,1.102495,-2.148822,8.518946,2.415147
218.269189,-0.215354,1.102758,-2.148935,8.518946,2.415367
218.279189,-0.320638,1.104526,-2.149656,8.518946,2.416815
218.296132,-0.289532,1.106921,-2.149369,8.518946,2.417656
218.303691,-0.076570,1.107592,-2.148909,8.518946,2.417555
218.311230,-0.043071,1.107769,-2.148506,8.518946,2.417277
218.319189,-0.112463,1.107665,-2.148040,8.518946,2.416816
218.329189,-0.447458,1.106571,-2.146940,8.518946,2.415337
218.345386,-0.483350,1.103129,-2.145744,8.518946,2.412698
218.352937,0.081356,1.102631,-2.145614,8.518946,2.412355
218.360471,0.141177,1.103222,-2.145044,8.518946,2.412118
218.369189,0.330210,1.103569,-2.143791,8.518946,2.411162
218.379189,0.062213,1.103092,-2.141489,8.518946,2.408897
218.392245,-0.351745,1.103099,-2.141358,8.518946,2.408784
218.399828,-0.349352,1.105775,-2.142097,8.518946,2.410668
218.409189,-0.133998,1.108251,-2.141474,8.518946,2.411251
218.419189,0.007178,1.108916,-2.140835,8.518946,2.410989
218.429190,0.002393,1.108903,-2.140885,8.518946,2.411028
218.444042,-0.169890,1.108821,-2.140755,8.518946,2.410875
218.451826,-0.526421,1.106923,-2.139281,8.518946,2.408693
218.459424,-0.526421,1.102843,-2.138457,8.518946,2.406089
218.469189,-0.313460,1.100504,-2.139274,8.518946,2.405744
218.479188,-0.007178,1.100467,-2.139318,8.518946,2.405766
218.489189,-0.210568,1.100195,-2.140960,8.518946,2.407102
218.502970,-0.062213,1.099583,-2.138572,8.518946,2.404699
218.510682,0.033500,1.099884,-2.138836,8.518946,2.405070
218.519189,0.033500,1.099621,-2.138802,8.518946,2.404920
218.529192,-0.540778,1.102983,-2.137211,8.518946,2.405046
218.539202,0.021535,1.103311,-2.136984,8.518946,2.404993
218.552914,0.282353,1.103634,-2.135462,8.518946,2.403790
218.560534,0.282353,1.104586,-2.137481,8.518946,2.406021
218.569189,-0.413958,1.101875,-2.135648,8.518946,2.403148
218.579189,-0.224925,1.099919,-2.135488,8.518946,2.402109
218.589189,-0.265603,1.098092,-2.136440,8.518946,2.402120
218.605785,0.000000,1.098055,-2.136443,8.518946,2.402106
218.613336,0.296710,1.097951,-2.135859,8.518946,2.401539
218.620867,0.296710,1.096804,-2.133812,8.518946,2.399195
218.629190,-0.009571,1.096647,-2.133640,8.518946,2.398969
218.639189,-0.358923,1.098799,-2.133477,8.518946,2.399809
218.654847,-0.409173,1.100882,-2.132162,8.518946,2.399595
218.662393,-0.409173,1.102404,-2.129307,8.518946,2.397758
218.669924,0.057428,1.102425,-2.129761,8.518946,2.398170
218.679189,-0.203390,1.101856,-2.129132,8.518946,2.397350
218.689189,-0.143569,1.100691,-2.128529,8.518946,2.396279
218.704638,0.000000,1.099222,-2.128611,8.518946,2.395678
218.712203,0.000000,1.099222,-2.128611,8.518946,2.395678
218.719737,-0.040678,1.099116,-2.128872,8.518946,2.395862
218.729189,0.270389,1.098821,-2.127679,8.518946,2.394667
218.739189,0.143569,1.097957,-2.126440,8.518946,2.393169
218.754482,-0.294317,1.099079,-2.126652,8.518946,2.393872
218.762053,-0.294317,1.101379,-2.126303,8.518946,2.394619
218.769589,-0.354138,1.103440,-2.124585,8.518946,2.394043
218.779189,-0.165105,1.104238,-2.122691,8.518946,2.392731
218.789190,0.021535,1.104231,-2.122115,8.518946,2.392216
218.804211,-0.155533,1.103810,-2.121780,8.518946,2.391724
218.811831,-0.308674,1.101490,-2.121024,8.518946,2.389984
218.819411,-0.153141,1.099843,-2.121314,8.518946,2.389483
218.829190,-0.002393,1.099341,-2.121677,8.518946,2.389574
218.839189,0.145962,1.099385,-2.121254,8.518946,2.389219
218.853650,0.368495,1.098820,-2.119530,8.518946,2.387428
218.861260,-0.105284,1.098885,-2.119328,8.518946,2.387279
218.869189,-0.323031,1.100343,-2.119580,8.518946,2.388174
218.879189,-0.361316,1.102893,-2.118798,8.518946,2.388656
218.889206,-0.306281,1.104739,-2.116836,8.518946,2.387769
218.899189,0.047856,1.105198,-2.115527,8.518946,2.386822
218.913202,0.105284,1.105459,-2.116259,8.518946,2.387591
218.920729,-0.495314,1.103640,-2.115090,8.518946,2.385713
218.929190,-0.203390,1.100366,-2.114394,8.518946,2.383583
218.939188,-0.177069,1.098906,-2.114933,8.518946,2.383388
218.949189,-0.011964,1.098182,-2.115732,8.518946,2.383763
218.964187,0.122034,1.098268,-2.114902,8.518946,2.383065
218.971776,0.461815,1.097091,-2.112524,8.518946,2.380413
218.979308,-0.035892,1.095063,-2.110766,8.518946,2.377919
218.989189,-0.330210,1.095637,-2.110758,8.518946,2.378176
218.999189,-0.366102,1.098038,-2.109646,8.518946,2.378297
219.013458,-0.337388,1.099594,-2.107412,8.568946,2.377034
219.020995,-0.160319,1.099825,-2.105278,8.568946,2.375249
219.029189,-0.110070,1.099281,-2.104188,8.568946,2.374031
219.039189,-0.253639,1.098407,-2.103680,8.568946,2.373177
219.049191,-0.057428,1.096594,-2.103595,8.568946,2.372263
219.059189,-0.165105,1.096121,-2.103893,8.568946,2.372308
219.069189,-0.165105,1.095478,-2.105028,8.568946,2.373018
219.079189,0.069392,1.095465,-2.104480,8.568946,2.372526
